"","state","name","census_id","id","ncesID","is_city","is_county","is_intergovernmental","is_special_district","is_state","is_tribal","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed","component_unit_of_id"
"263","MO","Clinton County R-3 School District",NA,224848,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,11065000,0,312573,0,0,0,0,0,0,0,271233,1124072,0,7783538,-4127833,13306676,0,0,0,9178843,FALSE,NA
"264","MT","Central Montana Learning Resource Center Cooperative",NA,44899,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1764223,0,600,0,0,0,1339806,0,380350,0,43467,199819,1261201,0,245168,22786,1683402,0,0,0,1706188,FALSE,NA
"265","MS","Chickasaw County School District",NA,34992,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",7792986,164000,244599,0,0,0,6962793,0,397680,0,23914,80432,1046539,0,3916800,-33850,5077621,0,0,0,5043771,FALSE,NA
"266","MO","Mid-Buchanan R-5 School District",NA,224867,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,3145000,0,791672,0,0,0,0,0,0,0,413495,1776792,45295,7845772,782151,9299203,0,0,0,10081354,FALSE,NA
"267","MT","Clinton Elementary School District No. 32",NA,224896,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6289688,0,0,0,0,0,2116835,0,174253,0,79303,172520,1300108,0,2306855,97463,3682020,0,0,0,3779483,FALSE,NA
"268","MT","Cut Bank School Dist. 15",NA,224897,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",10986065,1612965,0,0,0,0,8434250,0,658965,0,279885,231561,2472973,0,9335701,-28452,12068687,0,0,0,12040235,FALSE,NA
"269","MT","Miles City Unified School District No. 1",NA,35393,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",15174251,0,213869,0,0,0,14675940,0,0,0,284442,75408,5573452,0,13401880,-461392,19512132,0,0,0,19050740,FALSE,NA
"270","MT","Monforton School District",NA,224904,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",20592754,15476507,49801,0,0,0,4668613,0,217351,0,180482,13512,1059920,0,6799676,126956,7746152,0,0,0,7873108,FALSE,NA
"271","MT","School District No. 24",NA,47256,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",18816958,9750000,91353,0,0,0,8674700,0,0,0,300905,396753,4841739,31500,7917839,-546828,13734659,0,0,0,13187831,FALSE,NA
"272","MT","Sch Dst 8 Yellowstone County",NA,224898,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",22854628,17778743,39022,0,0,0,4204916,0,517930,0,314017,79826,1688996,22980,6096010,-61507,7949319,0,0,0,7887812,FALSE,NA
"273","MO","Richards R-5 School District",NA,203857,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,763825,0,0,2969607,0,0,0,0,73130,945190,137185,4372677,128379,5399803,0,0,0,5528182,FALSE,NA
"274","NC","Board Of Cooperative Educational Services Genesee, Livingston, Steuben And Wyoming Counties",NA,224908,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",48759489,10275000,0,0,0,0,1908061,0,9969035,0,1334308,59839744,2206121,0,173316,-4121298,66340479,0,0,0,62219181,FALSE,NA
"275","MT","Shelby School District No. 14",NA,224906,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6830286,415000,0,0,0,0,5213979,0,982904,0,218403,176042,1457401,29061,5632087,530443,6764148,0,0,0,7294591,FALSE,NA
"276","MT","Manhattan School District No. 3",NA,224901,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",26922896,18355944,16581,0,0,0,6986864,0,1261506,0,302001,275868,2006828,0,8978571,-4932,11266199,0,0,0,11261267,FALSE,NA
"277","MO","Raymondville R-7 School District",NA,224870,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,13885,579668,67794,1682477,275989,2067835,0,0,0,2343824,FALSE,NA
"278","MO","South Harrison County R-2 School District",NA,35223,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,438321,1912280,56636,7427831,-257585,10092652,0,0,0,9835068,FALSE,NA
"279","NC","North East Preparatory School",NA,224942,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",43347,0,40635,0,0,2712,0,0,0,0,0,22159,780463,0,8446938,672972,8576588,0,0,0,9249560,FALSE,NA
"280","NC","The Carter G. Woodson School",NA,107941,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2922322,2793496,128826,0,0,0,0,0,0,0,0,-12,1026016,0,4074832,1083908,4016928,0,0,0,5100836,FALSE,NA
"281","MO","Norwood R-1 School District",NA,224868,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,269748,1153302,0,3234174,458635,4198589,0,0,0,4657224,FALSE,NA
"282","NC","Nash Board of Education",NA,224938,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",200951079,0,7045925,0,0,0,62068843,0,122348533,219695,8381102,933849,118324856,942320,32832598,6338297,146695326,0,0,0,153033623,FALSE,NA
"283","NC","Port Byron Central School District",NA,224949,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",60559968,16643463,1434212,0,0,0,969179,0,40781460,0,729143,63303,1854675,0,21406056,3347183,19976851,0,0,0,23324034,FALSE,NA
"284","MO","Stoutland R-2 School District",NA,224872,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,555000,0,0,3872564,0,0,0,0,132032,1448981,0,3705967,787070,4499910,0,0,0,5286980,FALSE,NA
"285","ND","South Prairie Public School District No. 70",NA,224979,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",23116320,14342558,960133,0,0,102500,7661812,0,49317,0,0,370225,1669793,0,6724352,663931,8100439,0,0,0,8764370,FALSE,NA
"286","MO","Taneyville R-II School District",NA,224873,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,1685000,0,20000,0,0,0,0,0,0,17709,39080,973654,45897,3781423,1040788,3799266,0,0,0,4840054,FALSE,NA
"287","ND","Stanley Public School District No. 2",NA,224980,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",24276788,11420969,116933,0,0,0,12468876,0,0,0,270009,326671,1911005,0,11508293,401981,13343989,0,0,0,13745970,FALSE,NA
"288","ND","Beach Public School District No. 3",NA,108403,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6875931,0,0,0,0,0,6808445,0,0,0,67486,910944,1115200,0,3386969,-413483,5826596,0,0,0,5413113,FALSE,NA
"289","ND","Beulah Public School District",NA,108405,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",9571828,9571828,0,0,0,0,11044843,0,80522,0,0,65461,1534124,0,8730586,54719,10275452,0,0,0,10330171,FALSE,NA
"290","NC","Winston-Salem/Forsyth County Board of Education",NA,196971,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",871012617,0,37856969,0,0,300000,247807799,0,540312747,882663,41916316,920537,435631568,0,212989958,54849287,594692776,0,0,0,649542063,FALSE,NA
"291","ND","Carrington Public School District No. 49",NA,108412,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",22552452,5470580,108462,190671,8870382,0,7693374,0,37846,0,105355,434697,1369800,0,8036032,979112,8861417,0,0,0,9840529,FALSE,NA
"292","ND","Hazen Public School District No. 3",NA,224970,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",9154527,655000,460986,93288,0,0,7792347,0,47385,0,105521,308727,1029924,0,6451295,-472841,8262787,0,0,0,7789946,FALSE,NA
"293","ND","Nedrose Public School District No. 4",NA,224974,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",26291394,19307940,302210,0,0,0,6639906,0,0,0,41338,216265,1344095,0,8301531,-149722,10011613,0,0,0,9861891,FALSE,NA
"294","ND","Cavalier Public School District No 6",NA,224967,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",9968720,3435000,148706,0,0,0,6350686,0,0,0,34328,92163,1397974,0,4992226,-184126,6666489,0,0,0,6482363,FALSE,NA
"295","ND","Sheyenne Valley Special Education Unit",NA,224978,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5288721,0,0,0,0,0,5288721,0,0,0,0,1173205,908352,0,2731636,-391186,5204381,0,0,0,4813195,FALSE,NA
"296","ND","Bottineau Public School District No. 1",NA,224966,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",19932262,7083460,177812,0,617240,0,11919777,0,101237,0,32736,326351,6718676,0,3610265,-383478,11038770,0,0,0,10655292,FALSE,NA
"297","ND","Bowman County Public School District No. 1",NA,108410,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,8879642,0,0,0,0,205830,1078845,0,7980674,172649,9092700,0,0,0,9265349,FALSE,NA
"298","ND","Kidder County Public School District No. 1",NA,108444,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4468111,0,32687,0,0,0,4391719,0,0,0,43705,85701,1499825,0,4610899,285418,5911007,0,0,0,6196425,FALSE,NA
"299","ND","Velva Public School District No. 1",NA,108502,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",8635091,1375000,6967,195060,0,0,7034094,0,0,0,23970,400484,1035671,0,6254126,322041,7368241,0,0,0,7690282,FALSE,NA
"300","MO","Salisbury R-4 School District",NA,224871,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5602147,0,108737,5493410,0,0,0,0,0,0,0,148338,714957,0,6615360,667201,6811454,0,0,0,7478655,FALSE,NA
"301","ND","Williams County School District No. 8",NA,1161522,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",19293793,10857574,295356,0,0,0,8086387,0,54476,0,0,14917,900292,0,19405911,9481570,10839550,0,0,0,20321120,FALSE,NA
"302","ND","Thompson Public School District No. 61",NA,224982,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",12350250,5470000,121885,0,0,0,6711983,0,28949,0,17433,141099,985895,0,7036706,990625,7173075,0,0,0,8163700,FALSE,NA
"303","ND","May-Port CG Public School District No. 14",NA,224973,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5972814,0,146888,0,0,0,5799676,0,0,0,0,347507,929725,0,5952534,120814,7108952,0,0,0,7229766,FALSE,NA
"304","ND","United Public School District No. 7",NA,224983,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",21892717,2255000,446462,0,9029066,0,10162186,0,0,0,0,609750,1413532,0,8567152,-222643,10813078,0,0,0,10590435,FALSE,NA
"305","ND","Oliver-Mercer Multidistrict Special Education Unit",NA,65583,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3464636,0,167120,0,0,0,3297516,0,0,0,0,352717,454506,0,1423538,-209447,2440208,0,0,0,2230761,FALSE,NA
"306","ND","Divide County Public School District No. 1",NA,108419,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",19853224,5110000,645439,0,5972735,0,8059709,0,0,0,65340,125099,1030636,0,6908667,-144671,8209072,0,0,0,8064402,FALSE,NA
"307","MO","Osceola School District",NA,224869,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",1441676,0,0,1395000,0,0,4462007,0,0,0,46676,390595,921220,0,4429743,524019,5217539,0,0,0,5741558,FALSE,NA
"308","NE","Summerland Public Schools",NA,224988,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",32955000,32955000,0,0,0,0,2238172,0,0,0,0,357280,1055162,0,18745436,9939155,10218723,0,0,0,20157878,FALSE,NA
"309","ND","Eight Mile Public School District No. 6",NA,108420,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",11724616,0,339075,0,7690411,0,3695130,0,0,0,0,244699,1141377,0,4846737,730922,5501890,0,0,0,6232813,FALSE,NA
"310","ND","Garrison Public School District No. 51",NA,224968,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",8937396,2005000,12310,67995,0,0,6852091,0,0,0,0,278206,1474905,0,5770112,417322,7105902,0,0,0,7523224,FALSE,NA
"311","ND","Grafton Public School District No. 3",NA,224969,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",26633809,12476187,618350,0,0,0,13224710,0,102390,0,0,630560,3462525,0,11355593,190881,15257797,0,0,0,15448678,FALSE,NA
"312","MO","Tipton R-6 School District",NA,224874,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,5930000,0,194423,0,0,0,0,0,0,0,309251,1800650,33785,11551878,3035663,10659901,0,0,0,13695564,FALSE,NA
"313","MO","Spokane R-7 School District",NA,46568,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,4472000,0,321715,0,0,6422640,0,0,0,0,264934,1071056,0,7840477,1800631,7375836,0,0,0,9176467,FALSE,NA
"314","MO","The School District of Springfield R-12",NA,81522,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,408199000,0,6160823,0,0,0,0,0,0,0,31702298,53292890,1677357,308530715,-20612754,415816014,0,0,0,395203260,FALSE,NA
"315","NE","School District No. 63-0030",NA,109682,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,2587780,0,0,0,0,118539,863888,0,8555012,880678,8656761,0,0,0,9537439,FALSE,NA
"316","NH","Mascoma Valley Regional School District",NA,35582,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",48884730,18187315,212415,1292384,0,0,22888928,0,5561893,0,0,92552,2593022,0,27105368,-1147634,30938576,0,0,0,29790942,FALSE,NA
"317","NE","School District Number No. 16",NA,109684,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",86088,12008960,86088,0,0,0,5176994,0,0,0,0,137310,4832127,0,14371781,-7781577,27122795,0,0,0,19341218,FALSE,NA
"318","NE","Verdigre Public School",NA,225007,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2160000,2160000,0,0,0,0,876890,0,0,0,0,111608,353573,70028,5375890,2669080,3242019,0,0,0,5911099,FALSE,NA
"319","NJ","Bogota School District",NA,35708,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",7364845,1601609,1273726,1696366,0,0,2479209,0,0,0,313935,132191,11368368,0,21513738,1226213,31788084,0,0,0,33014297,FALSE,NA
"320","NJ","Borough of Bloomingdale School District",NA,225070,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3733334,350000,679592,24827,0,0,1909110,0,0,0,769805,49124,5063013,0,18967059,962898,23116298,0,0,0,24079196,FALSE,NA
"321","NJ","Borough of Wanaque School District",NA,225083,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",15552123,9375000,600040,1656036,0,0,3314830,0,0,0,606216,31021,1391080,0,25452173,1747447,25126826,0,0,0,26874274,FALSE,NA
"322","NJ","Caldwell-West Caldwell Board of Education",NA,225084,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",32743201,21478304,1278000,0,0,0,9237849,0,0,0,749048,522455,15352088,0,49751489,6204949,59421083,0,0,0,65626032,FALSE,NA
"323","NJ","Deptford Township School District",NA,1266120,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",71033999,39634513,8699157,1269702,0,0,20549460,0,0,0,881167,487414,26818737,0,72854331,8081516,92078965,0,0,0,100160482,FALSE,NA
"324","NJ","Cape May County Technical School",NA,225085,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",8091349,0,1554040,1301853,0,0,4398993,0,0,0,836461,5896244,6276941,7982188,9878635,7791038,22242969,0,0,0,30034008,FALSE,NA
"325","NJ","Brigantine Board of Education",NA,35641,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",4870796,0,365509,0,0,0,3792193,0,0,0,713094,58181,8311703,0,17006765,1429691,23946959,0,0,0,25376650,FALSE,NA
"326","NJ","Hawthorne School District",NA,42512,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",36500072,25991000,1504674,76538,0,0,8374034,0,0,0,517493,348174,18937001,0,43134057,4738528,57680704,0,0,0,62419232,FALSE,NA
"327","NJ","Delsea Regional High School District",NA,169470,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",20773193,8651000,2260293,609399,0,0,8327868,0,0,0,924633,793216,12558232,0,34376735,1573387,46154796,0,0,0,47728183,FALSE,NA
"328","NJ","City of Linden School District",NA,82033,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",38224315,0,3232621,4386635,0,0,28211377,0,0,0,2393682,520823,51548504,0,127830332,13582333,166317325,0,0,0,179899659,FALSE,NA
"329","NJ","Dennis Township School District",NA,225112,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",944952,0,912851,0,0,0,0,0,0,0,0,0,0,0,19901007,917885,18983122,0,0,0,19901007,FALSE,NA
"330","NJ","City of Camden School District",NA,81955,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",167850303,0,93863056,0,17000000,0,53639787,0,0,0,3347460,95286,116354913,54784937,318214404,79635231,409814310,0,0,0,489449541,FALSE,NA
"331","NJ","Borough of Lawnside School District",NA,225075,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",3039762,1625000,433166,0,0,0,928744,0,0,0,52852,13278,2925677,0,9749939,974685,11714209,0,0,0,12688894,FALSE,NA
"332","NJ","Borough of South River Board of Education",NA,225081,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",12814032,0,6842704,0,0,0,0,0,0,0,0,10609,4963595,0,45554531,1707910,48820825,0,0,0,50528735,FALSE,NA
"333","NJ","City of Northfield School District",NA,168030,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6619963,2798000,655175,0,0,0,2929219,0,0,0,237568,72061,7226695,0,15178473,205780,22271449,0,0,0,22477229,FALSE,NA
"334","NJ","North Hanover Township School District",NA,35740,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA
"335","NJ","Edgewater Board of Education",NA,225117,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",33019913,27748131,1140066,159081,1620000,0,2099755,0,0,0,252880,14947,7182986,20930,29684239,8415102,28488000,0,0,0,36903102,FALSE,NA
"336","NJ","City of Vineland School District",NA,225096,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",63822719,0,4006911,7175258,0,0,42581156,0,747296,0,9312098,3729019,95664946,0,161867242,9820897,251440311,0,0,0,261261208,FALSE,NA
"337","NJ","Plumsted School District",NA,225192,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",9128876,3475172,803497,325000,0,0,4089213,0,0,0,435995,138116,10029639,0,28792573,21790,38938538,0,0,0,38960328,FALSE,NA
"338","NJ","Red Bank Borough Public School District",NA,225201,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",15159614,6750000,1408116,0,0,0,6960697,0,0,0,40800,5618,13612874,0,25373060,2603552,36388001,0,0,0,38991553,FALSE,NA
"339","NJ","Fair Lawn Public Schools",NA,81978,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",70218997,42682000,5543241,0,0,0,21232538,0,0,0,761218,650163,37990303,0,98997351,11004321,126633496,0,0,0,137637817,FALSE,NA
"340","NJ","North Brunswick Board of Education",NA,225175,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",138886478,94744786,5536049,12860000,0,0,21867154,0,0,0,3878489,18436,11200634,0,148854953,13869811,146204212,0,0,0,160074023,FALSE,NA
"341","NJ","Mount Olive Township School District",NA,225169,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",53224364,20729798,5342419,3189291,0,0,21836998,0,0,0,2125858,4189175,37600813,0,87039089,5803342,123025735,0,0,0,128829077,FALSE,NA
"342","NJ","City of Somers Point School District",NA,82106,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",13609159,9553000,516264,0,0,0,3271898,0,0,0,267785,310239,7251200,0,19644902,3383313,23823028,0,0,0,27206341,FALSE,NA
"343","NJ","Somerville Board of Education",NA,225209,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",24859024,11708832,3547346,0,0,0,8283386,0,0,0,1319460,11428606,17379253,0,31690709,4635047,55863521,0,0,0,60498568,FALSE,NA
"344","NJ","Township of Mahwah School District",NA,197064,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",19226027,3266873,1664100,0,0,0,9702596,0,0,0,4592458,11030822,21627814,0,67276188,7529562,92405262,0,0,0,99934824,FALSE,NA
"345","NM","Chama Valley Independent Schools",NA,225256,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA
"346","NJ","South Hunterdon Regional School District",NA,225212,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",13888121,7844211,570671,0,0,0,5229411,0,0,0,243828,296759,883426,0,34249168,1367184,34062169,0,0,0,35429353,FALSE,NA
"347","NJ","Hillside School District",NA,35881,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",22195256,0,7430240,0,0,0,13656469,0,0,0,1108547,73963,27231344,0,54463588,4134115,77634779,0,0,0,81768895,FALSE,NA
"348","NJ","Sterling High School District",NA,225215,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",6866907,2784803,401460,0,0,0,3445355,0,0,0,235290,1915539,6242123,0,15624212,2175865,21606008,0,0,0,23781874,FALSE,NA
"349","NJ","City of Wildwood School District",NA,91453,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5740265,0,1055526,397219,0,0,3999474,0,0,0,288046,1595178,10671365,0,17255909,2538735,26983716,0,0,0,29522452,FALSE,NA
"350","NJ","Totowa Board of Education",NA,225220,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5604045,716538,398203,0,0,0,3823379,0,0,0,665925,131116,6591207,0,16880499,3573044,20029778,0,0,0,23602822,FALSE,NA
"351","NM","Belen Consolidated School District",NA,225253,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",205466252,34754388,4388345,0,0,0,145938726,0,20008217,0,376576,110672,10242834,195801,43778837,-23637210,77965354,0,0,0,54328144,FALSE,NA
"352","NJ","Hoboken Board of Education",NA,35800,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",17659093,0,4470180,1328643,0,0,10890258,0,0,0,970012,230500,2475307,0,95695317,3455536,94945588,0,0,0,98401124,FALSE,NA
"353","NJ","Sussex Wantage Regional School District",NA,35878,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",7328955,0,1666879,0,0,0,4970166,0,0,0,691910,98365,8305496,41637,21755649,2375401,27825746,0,0,0,30201147,FALSE,NA
"354","NJ","Runnemede School District",NA,225205,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",198353,0,198353,0,0,0,0,0,0,0,0,0,0,0,18095733,409734,17685999,0,0,0,18095733,FALSE,NA
"355","NJ","Union Beach School District",NA,225231,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2886340,0,429744,0,0,0,2148053,0,0,0,308543,44713,816808,0,16188175,-115086,17164782,0,0,0,17049696,FALSE,NA
"356","NJ","South Bound Brook School District",NA,225210,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",2423731,295000,698493,0,0,0,1380154,0,0,0,50084,2182,3547761,0,10560704,37120,14073527,0,0,0,14110647,FALSE,NA
"357","NJ","Lenape Regional School District",NA,225153,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",91367179,38091879,4191317,2126819,0,0,33364927,0,11236187,0,2356050,15817,51554252,0,162012237,14466355,199115951,0,0,0,213582306,FALSE,NA
"358","NM","High Plains Regional Education Cooperative No. 3",NA,225269,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA
"359","NM","Hanáádlí Community School Dormitory, Inc.",NA,91162,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",46820,0,29431,0,0,0,0,0,0,0,17389,36797,1735686,0,1614071,1497388,1889166,0,0,0,3386554,FALSE,NA
"360","NM","Southwest Regional Education Cooperative No. 10",NA,225290,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",14871617,0,43422,0,0,0,13028941,0,1791254,0,8000,439595,9838398,0,3401289,-1583522,15262804,0,0,0,13679282,FALSE,NA
"361","NM","New Mexico Early Childhood Education and Care Department",NA,225279,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",47404265,0,46474314,0,0,0,0,0,0,0,929951,2547096,212446887,0,198463487,8476193,404981277,0,0,0,413457470,FALSE,NA
"362","NM","West Las Vegas School District",NA,225302,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",92797835,11135478,179073,0,0,0,71390650,0,9784715,0,307919,521667,7190821,288426,16651272,-16075897,40728083,0,0,0,24652186,FALSE,NA
"363","NY","Belfast Central School District",NA,225338,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,NA
"364","NJ","Little Falls Board of Education",NA,225155,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",5534438,2726918,216261,0,0,0,2415005,0,0,0,176254,33536,7163037,214530,15577626,1078954,21909775,0,0,0,22988729,FALSE,NA
"365","NY","Board of Cooperative Educational Services First Supervisory District of Erie County",NA,40354,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",75752800,0,35542772,0,0,0,4895761,0,4169829,0,14122000,169063413,12338493,2043912,144559,-229030,183819407,0,0,0,183590377,FALSE,NA
"366","NY","Avoca Central School District",NA,225332,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,"School District",37379895,12254391,568635,0,0,0,633868,0,22776243,0,364945,28532,996953,0,13914591,-377119,15317195,0,0,0,14940076,FALSE,NA
